# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
11.983,752.68,-0.48553,-9.6544,9.7617,9.6596,160.52,0.10564,160.52,0.037709,9.7496,0.3177,52.262,-0.11596,9.8103,1.768,-2.1146e-5,35.631,-0.083582,782.14,0,0.056047,5.3134e-4,53.11,43.369,1.7711,0.052651,816426,0,0.24808,0.5771,0.58233,0.31769,0.13905,0.12036,0.28991,0.35548,1.082e-4,0,0,0,0,0.15844,0.0014226,5.5,23.758,0.20149,0.052795,NaN,9.9646,923.92,337.34,0.0025,0.050456
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=11.984 seconds
12.037,752.64,-1.0088,-9.7946,17.778,9.8116,161.04,0.10645,161.04,0.037875,9.7194,0.57748,52.262,-0.11595,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.052701,817205,0,0.4519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014226,NaN,NaN,NaN,NaN,8.0219,9.9646,923.92,337.34,0.05096,0.050734
12.088,752.57,-1.5079,-9.778,17.995,9.7958,161.53,0.10723,161.53,0.038033,9.6892,0.59093,52.262,-0.11594,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.053344,827175,0,0.46299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014205,NaN,NaN,NaN,NaN,8.2472,9.9648,923.92,337.34,0.051042,0.050775
12.139,752.48,-2.007,-9.7617,17.968,9.7793,162.03,0.108,162.03,0.038192,9.6592,0.58799,52.262,-0.11594,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.053265,825962,0,0.46163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014197,NaN,NaN,NaN,NaN,8.2158,9.9653,923.93,337.34,0.051128,0.050803
12.19,752.37,-2.5061,-9.7453,17.954,9.7629,162.52,0.10878,162.52,0.038351,9.6292,0.58543,52.262,-0.11593,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.053224,825329,0,0.46092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014203,NaN,NaN,NaN,NaN,8.1828,9.9658,923.94,337.34,0.051214,0.050824
12.241,752.23,-3.0052,-9.7289,17.959,9.7464,163.01,0.10957,163.01,0.03851,9.5992,0.58361,52.262,-0.11592,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.053237,825544,0,0.46116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014223,NaN,NaN,NaN,NaN,8.1541,9.9666,923.95,337.34,0.051301,0.050845
12.293,752.06,-3.5043,-9.7134,17.8,9.7301,163.51,0.11035,163.51,0.038669,9.5699,0.57065,52.262,-0.11591,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.052766,818253,0,0.45305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014258,NaN,NaN,NaN,NaN,7.9454,9.9675,923.97,337.34,0.051387,0.050865
12.344,751.87,-4.0035,-9.6969,17.831,9.7137,164,0.11114,164,0.038829,9.5406,0.56963,52.262,-0.11591,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.052859,819704,0,0.45465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014307,NaN,NaN,NaN,NaN,7.9138,9.9686,923.99,337.34,0.051474,0.050886
12.396,751.65,-4.5026,-9.6797,17.957,9.6968,164.49,0.11193,164.49,0.038989,9.511,0.5743,52.262,-0.1159,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.053231,825481,0,0.46107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001437,NaN,NaN,NaN,NaN,7.9643,9.9699,924.01,337.34,0.051564,0.050906
12.447,751.4,-5.0016,-9.66,18.366,9.6784,164.98,0.11273,164.98,0.039149,9.4801,0.59743,52.262,-0.11589,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.054442,844282,0,0.48231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014446,NaN,NaN,NaN,NaN,8.2941,9.9713,924.03,337.34,0.051661,0.050927
12.499,751.13,-5.5008,-9.646,18.063,9.663,165.47,0.11352,165.47,0.039309,9.4505,0.57273,52.262,-0.11589,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.053544,830379,0,0.46655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014534,NaN,NaN,NaN,NaN,7.8764,9.9729,924.06,337.34,0.051744,0.050947
12.551,750.83,-5.9999,-9.6316,17.85,9.6475,165.96,0.11433,165.96,0.03947,9.4218,0.55371,52.262,-0.11588,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.052914,820620,0,0.45564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014637,NaN,NaN,NaN,NaN,7.5309,9.9747,924.09,337.34,0.051827,0.050968
12.603,750.51,-6.4991,-9.6147,17.907,9.6305,166.45,0.11513,166.45,0.039631,9.3931,0.55186,52.262,-0.11587,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.053082,823257,0,0.45856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014754,NaN,NaN,NaN,NaN,7.4502,9.9766,924.13,337.34,0.051918,0.050989
12.655,750.16,-6.9983,-9.5959,18.119,9.6122,166.93,0.11594,166.93,0.039792,9.364,0.55975,52.262,-0.11586,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.05371,833024,0,0.4695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014884,NaN,NaN,NaN,NaN,7.5202,9.9787,924.16,337.35,0.052017,0.051009
12.707,749.78,-7.4975,-9.5826,17.865,9.5976,167.42,0.11675,167.42,0.039953,9.3361,0.53631,52.262,-0.11586,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.052957,821367,0,0.45644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015025,NaN,NaN,NaN,NaN,7.0732,9.981,924.2,337.35,0.052097,0.05103
12.759,749.38,-7.9967,-9.5664,17.855,9.581,167.91,0.11756,167.91,0.040115,9.3085,0.52841,52.262,-0.11585,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.052928,820944,0,0.45596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001518,NaN,NaN,NaN,NaN,6.8688,9.9834,924.24,337.35,0.052187,0.05105
12.811,748.94,-8.4959,-9.5441,18.261,9.5598,168.39,0.11837,168.39,0.040276,9.2799,0.54747,52.262,-0.11584,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.05413,839613,0,0.47692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015346,NaN,NaN,NaN,NaN,7.1081,9.9861,924.29,337.35,0.052302,0.05107
12.864,748.49,-8.9951,-9.5297,18.118,9.5444,168.88,0.11919,168.88,0.040438,9.2521,0.52948,52.262,-0.11584,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.053708,833104,0,0.46954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015523,NaN,NaN,NaN,NaN,6.7232,9.9889,924.34,337.35,0.052387,0.051091
12.916,748,-9.4943,-9.5088,18.377,9.524,169.36,0.12001,169.36,0.040601,9.2239,0.53778,52.262,-0.11583,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.054475,845036,0,0.48308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015711,NaN,NaN,NaN,NaN,6.7733,9.9918,924.39,337.35,0.052499,0.051111
12.969,747.49,-9.9935,-9.4909,18.446,9.5058,169.85,0.12084,169.85,0.040763,9.1959,0.53266,52.262,-0.11582,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.054677,848215,0,0.4867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015909,NaN,NaN,NaN,NaN,6.5907,9.995,924.44,337.36,0.052599,0.051132
13.022,746.95,-10.493,-9.4703,18.651,9.4854,170.33,0.12167,170.33,0.040926,9.1676,0.53628,52.262,-0.11581,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.055285,857683,0,0.49761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016117,NaN,NaN,NaN,NaN,6.5516,9.9983,924.5,337.36,0.052712,0.051152
13.074,746.38,-10.992,-9.4454,19.059,9.4616,170.82,0.1225,170.82,0.041089,9.1383,0.55368,52.262,-0.11581,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.056493,876471,0,0.51964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016335,NaN,NaN,NaN,NaN,6.7425,10.002,924.56,337.36,0.052845,0.051173
13.127,745.78,-11.491,-9.4187,19.518,9.4362,171.3,0.12333,171.3,0.041252,9.1079,0.57487,52.262,-0.1158,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.057856,897661,0,0.54505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001656,NaN,NaN,NaN,NaN,6.9908,10.006,924.62,337.36,0.052987,0.051194
13.181,745.16,-11.99,-9.3934,19.872,9.4118,171.78,0.12417,171.78,0.041416,9.0766,0.58836,52.262,-0.11579,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.058905,913980,0,0.56502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016794,NaN,NaN,NaN,NaN,7.1054,10.009,924.69,337.36,0.053125,0.051215
13.234,744.51,-12.489,-9.3704,20.092,9.3891,172.27,0.12501,172.27,0.04158,9.0451,0.59151,52.262,-0.11579,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.059555,924122,0,0.57761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017034,NaN,NaN,NaN,NaN,7.0456,10.013,924.76,337.37,0.053253,0.051235
13.287,743.83,-12.988,-9.3482,20.263,9.3668,172.75,0.12586,172.75,0.041745,9.0136,0.59042,52.262,-0.11578,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.060062,932040,0,0.58753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017283,NaN,NaN,NaN,NaN,6.9115,10.018,924.83,337.37,0.05338,0.051256
13.341,743.12,-13.487,-9.3192,20.7,9.3391,173.23,0.12671,173.23,0.041909,8.981,0.60931,52.262,-0.11577,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.061357,952203,0,0.6132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001754,NaN,NaN,NaN,NaN,7.1051,10.022,924.91,337.37,0.053538,0.051276
13.394,742.38,-13.986,-9.2917,21.05,9.3124,173.71,0.12756,173.71,0.042075,8.9476,0.6213,52.262,-0.11576,9.8103,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.062394,968355,0,0.63415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017803,NaN,NaN,NaN,NaN,7.1811,10.027,924.99,337.38,0.053692,0.051296
13.448,741.62,-14.485,-9.2688,21.191,9.2893,174.19,0.12842,174.19,0.04224,8.9145,0.61607,52.262,-0.11576,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.06281,974880,0,0.6427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018072,NaN,NaN,NaN,NaN,6.9723,10.032,925.07,337.38,0.053826,0.051317
13.502,740.82,-14.984,-9.239,21.585,9.2605,174.67,0.12928,174.67,0.042406,8.8804,0.63088,52.262,-0.11575,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.063979,993095,0,0.66691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018349,NaN,NaN,NaN,NaN,7.0893,10.036,925.16,337.38,0.053993,0.051337
13.556,740,-15.482,-9.207,22.031,9.2299,175.15,0.13014,175.15,0.042573,8.8452,0.64988,52.262,-0.11574,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.065299,1013661,0,0.69478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018631,NaN,NaN,NaN,NaN,7.2707,10.042,925.24,337.38,0.054172,0.051358
13.611,739.14,-15.981,-9.1805,22.255,9.2035,175.63,0.13101,175.63,0.042739,8.8099,0.64983,52.262,-0.11574,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.065963,1024040,0,0.70904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018919,NaN,NaN,NaN,NaN,7.1419,10.047,925.34,337.39,0.054327,0.051378
13.665,738.26,-16.48,-9.1468,22.71,9.1713,176.11,0.13188,176.11,0.042907,8.7734,0.66931,52.262,-0.11573,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.06731,1045037,0,0.73838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019212,NaN,NaN,NaN,NaN,7.3253,10.053,925.43,337.39,0.054518,0.051398
13.72,737.34,-16.978,-9.106,23.375,9.1334,176.59,0.13276,176.59,0.043075,8.7347,0.70786,52.262,-0.11572,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.06928,1075703,0,0.78231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001951,NaN,NaN,NaN,NaN,7.8035,10.058,925.53,337.39,0.054744,0.051418
13.775,736.39,-17.477,-9.0746,23.694,9.1028,177.07,0.13364,177.07,0.043243,8.6954,0.71545,52.262,-0.11572,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.070227,1090497,0,0.80393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019812,NaN,NaN,NaN,NaN,7.793,10.064,925.63,337.4,0.054928,0.05144
13.83,735.42,-17.975,-9.0473,23.869,9.0751,177.55,0.13452,177.55,0.043412,8.6563,0.70897,52.262,-0.11571,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.070745,1098636,0,0.81593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020119,NaN,NaN,NaN,NaN,7.5624,10.07,925.74,337.4,0.055096,0.051461
13.885,734.41,-18.474,-9.0132,24.241,9.042,178.02,0.13541,178.02,0.043581,8.6165,0.72037,52.262,-0.1157,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.071847,1115843,0,0.84163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020431,NaN,NaN,NaN,NaN,7.6084,10.077,925.85,337.41,0.055298,0.051481
13.941,733.37,-18.972,-8.98,24.566,9.0094,178.5,0.1363,178.5,0.043751,8.5761,0.72689,52.262,-0.11569,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.072809,1130897,0,0.86444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020747,NaN,NaN,NaN,NaN,7.5773,10.083,925.96,337.41,0.055498,0.051501
13.997,732.3,-19.47,-8.9388,25.106,8.9706,178.98,0.1372,178.98,0.043922,8.5341,0.75434,52.262,-0.11569,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.074406,1155808,0,0.90289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021068,NaN,NaN,NaN,NaN,7.8663,10.09,926.08,337.41,0.055738,0.051522
14.053,731.2,-19.968,-8.9047,25.417,8.937,179.45,0.1381,179.45,0.044093,8.4916,0.75893,52.262,-0.11568,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.075329,1170257,0,0.92554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021392,NaN,NaN,NaN,NaN,7.8045,10.097,926.2,337.42,0.055947,0.051542
14.109,730.06,-20.466,-8.8585,26.042,8.8942,179.93,0.13901,179.93,0.044265,8.4469,0.79569,52.262,-0.11567,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.077179,1199119,0,0.97169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002172,NaN,NaN,NaN,NaN,8.2249,10.104,926.32,337.42,0.056216,0.051563
14.165,728.89,-20.964,-8.8246,26.311,8.8603,180.41,0.13992,180.41,0.044437,8.402,0.79523,52.262,-0.11567,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.077976,1211630,0,0.99201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002205,NaN,NaN,NaN,NaN,8.0881,10.112,926.45,337.43,0.056431,0.051583
14.222,727.69,-21.462,-8.7947,26.46,8.8293,180.88,0.14083,180.88,0.04461,8.3578,0.7808,52.262,-0.11566,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.078415,1218586,0,1.0034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022384,NaN,NaN,NaN,NaN,7.7415,10.119,926.58,337.43,0.056629,0.051604
14.279,726.46,-21.96,-8.7623,26.667,8.7962,181.35,0.14175,181.35,0.044784,8.3139,0.77155,52.262,-0.11565,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.079029,1228261,0,1.0193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022723,NaN,NaN,NaN,NaN,7.4697,10.127,926.71,337.44,0.056843,0.051624
14.336,725.19,-22.458,-8.7194,27.126,8.7551,181.83,0.14267,181.83,0.044958,8.2688,0.78973,52.262,-0.11565,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.080389,1249534,0,1.0548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023065,NaN,NaN,NaN,NaN,7.6104,10.135,926.85,337.44,0.05711,0.051644
14.393,723.88,-22.956,-8.6815,27.442,8.7175,182.3,0.1436,182.3,0.045133,8.2235,0.79124,52.262,-0.11564,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.081323,1264206,0,1.0796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023411,NaN,NaN,NaN,NaN,7.5012,10.143,926.99,337.45,0.057356,0.051665
14.451,722.55,-23.454,-8.644,27.735,8.6799,182.77,0.14453,182.77,0.045308,8.178,0.78929,52.262,-0.11563,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.08219,1277828,0,1.1029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023759,NaN,NaN,NaN,NaN,7.3406,10.152,927.14,337.45,0.057604,0.051685
14.509,721.18,-23.952,-8.6058,28.029,8.6417,183.24,0.14547,183.24,0.045484,8.1325,0.78657,52.262,-0.11562,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.08306,1291509,0,1.1266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024111,NaN,NaN,NaN,NaN,7.1688,10.16,927.29,337.46,0.057859,0.051706
14.567,719.77,-24.45,-8.5632,28.415,8.5999,183.72,0.14641,183.72,0.045661,8.0863,0.79434,52.262,-0.11562,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.084201,1309416,0,1.158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024466,NaN,NaN,NaN,NaN,7.1541,10.169,927.44,337.46,0.05814,0.051726
14.625,718.33,-24.948,-8.5174,28.852,8.5557,184.19,0.14736,184.19,0.045839,8.0391,0.8083,52.262,-0.11561,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.085495,1329716,0,1.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024824,NaN,NaN,NaN,NaN,7.2311,10.178,927.6,337.47,0.058441,0.051746
14.684,716.85,-25.446,-8.4774,29.147,8.5154,184.66,0.14831,184.66,0.046017,7.9919,0.80356,52.262,-0.1156,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.086369,1343486,0,1.2188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025183,NaN,NaN,NaN,NaN,7.0331,10.188,927.76,337.47,0.058717,0.051766
14.743,715.33,-25.943,-8.4375,29.427,8.4749,185.13,0.14926,185.13,0.046196,7.9449,0.79568,52.262,-0.1156,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.087198,1356556,0,1.2425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025546,NaN,NaN,NaN,NaN,6.7896,10.197,927.92,337.48,0.058997,0.051787
14.802,713.78,-26.441,-8.3869,29.922,8.4265,185.6,0.15023,185.6,0.046376,7.8965,0.81612,52.262,-0.11559,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.088661,1379512,0,1.2848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025912,NaN,NaN,NaN,NaN,6.9632,10.207,928.09,337.48,0.059337,0.051807
14.862,712.19,-26.939,-8.3495,30.125,8.3873,186.07,0.15119,186.07,0.046556,7.8491,0.79569,52.262,-0.11558,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.089263,1389072,0,1.3025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026279,NaN,NaN,NaN,NaN,6.54,10.217,928.27,337.49,0.059614,0.051827
14.922,710.55,-27.436,-8.2827,30.915,8.327,186.54,0.15216,186.54,0.046738,7.7975,0.85818,52.262,-0.11558,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.091602,1425672,0,1.372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026649,NaN,NaN,NaN,NaN,7.3185,10.228,928.44,337.5,0.060046,0.051848
14.982,708.88,-27.933,-8.23,31.397,8.2766,187.01,0.15314,187.01,0.04692,7.7445,0.87732,52.262,-0.11557,9.8104,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.093027,1448073,0,1.4153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027019,NaN,NaN,NaN,NaN,7.4678,10.238,928.63,337.5,0.060411,0.051899
15.043,707.17,-28.43,-8.1638,32.122,8.217,187.48,0.15413,187.48,0.047104,7.6878,0.93289,52.262,-0.11556,9.8105,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.095175,1481728,0,1.4817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002739,NaN,NaN,NaN,NaN,8.1168,10.249,928.81,337.51,0.06085,0.051921
15.104,705.41,-28.926,-8.1002,32.775,8.1591,187.95,0.15512,187.95,0.047289,7.6278,0.97885,52.262,-0.11556,9.8105,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.097106,1512033,0,1.5427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027761,NaN,NaN,NaN,NaN,8.6195,10.26,929,337.52,0.061281,0.051945
